,patent_no,url,title,issue_date,date,num_patent,num_inventor,num_pc,num_npc,num_rb,num_class,num_le
166,9490477,https://www.google.com/patents/US9490477,Nickel-metal hydride storage battery including negative electrode containing yttrium substituted hydrogen storage alloy and electrolyte solution containing sodium hydroxide,11/8/16,8-Nov-16,9970,4,28,7,0,10,1
167,9490426,https://www.google.com/patents/US9490426,Multiple bit per cell dual-alloy GST memory elements,11/8/16,8-Nov-16,9969,2,3,0,0,21,5
168,9490039,https://www.google.com/patents/US9490039,Strip of Cu_‹ÓCo_‹ÓSi-based copper alloy for electronic materials and the method for producing the same,11/8/16,8-Nov-16,9968,2,44,11,0,11,1
169,9488241,https://www.google.com/patents/US9488241,Energy absorbers including shape memory alloy particles,11/8/16,8-Nov-16,9967,2,7,0,0,22,3
170,9486881,https://www.google.com/patents/US9486881,Aluminium alloy sheet product or extruded product for fluxless brazing,11/8/16,8-Nov-16,9966,4,6,2,0,32,1
171,9481921,https://www.google.com/patents/US9481921,Zirconium alloy composition having low hydrogen pick-up rate and high hydrogen embrittlement resistance and method of preparing the same,11/1/16,1-Nov-16,9965,9,9,1,0,4,1
172,9481920,https://www.google.com/patents/US9481920,Aluminium alloy forging and method of manufacture for same,11/1/16,1-Nov-16,9964,2,16,1,0,16,1
173,9481438,https://www.google.com/patents/US9481438,Outboard motor cowl assembly using shape memory alloy to actuate seal and/or latch,11/1/16,1-Nov-16,9963,1,21,3,0,6,1
174,9479699,https://www.google.com/patents/US9479699,Shape memory alloy actuation apparatus,10/25/16,25-Oct-16,9962,3,31,6,1,7,1
175,9478663,https://www.google.com/patents/US9478663,FinFET device including a uniform silicon alloy fin,10/25/16,25-Oct-16,9961,4,6,0,2,19,1
176,9478323,https://www.google.com/patents/US9478323,Cu_‹ÓSi_‹ÓCo-based copper alloy for electronic materials and method for producing the same,10/25/16,25-Oct-16,9960,2,46,10,0,8,2
177,9476474,https://www.google.com/patents/US9476474,Copper alloy wire and copper alloy spring,10/25/16,25-Oct-16,9959,2,28,20,0,10,2
178,9476113,https://www.google.com/patents/US9476113,Thermomechanical methodology for stabilizing shape memory alloy (SMA) response,10/25/16,25-Oct-16,9958,1,26,1,0,16,0
179,9476110,https://www.google.com/patents/US9476110,Nickel_‹Óchromium_‹Óiron_‹Óaluminum alloy having good processability,10/25/16,25-Oct-16,9957,2,22,8,0,7,2
180,9476109,https://www.google.com/patents/US9476109,Cu_‹ÓNi_‹ÓSi_‹ÓCo copper alloy for electronic material and process for producing same,10/25/16,25-Oct-16,9956,1,45,11,0,8,1
181,9475114,https://www.google.com/patents/US9475114,Continuous casting method for ingot produced from titanium or titanium alloy,10/25/16,25-Oct-16,9955,8,9,3,0,18,1
182,9472406,https://www.google.com/patents/US9472406,Metal semiconductor alloy contact resistance improvement,10/18/16,18-Oct-16,9954,5,22,3,0,21,1
183,9472383,https://www.google.com/patents/US9472383,Copper or copper alloy target/copper alloy backing plate assembly,10/18/16,18-Oct-16,9953,2,33,8,0,10,4
184,9469904,https://www.google.com/patents/US9469904,Surface processing method for a high hardness and abrasion resistant zinc alloy surface of imitation plating hexvalent chromium,10/18/16,18-Oct-16,9952,4,2,0,0,16,1
185,9469890,https://www.google.com/patents/US9469890,Iron vanadium powder alloy,10/18/16,18-Oct-16,9951,1,16,2,0,20,1
186,9469889,https://www.google.com/patents/US9469889,Ultrapure magnesium alloy with adjustable degradation rate,10/18/16,18-Oct-16,9950,4,9,11,0,18,3
187,9469888,https://www.google.com/patents/US9469888,Aluminum alloy for continuous casting and method for producing the same,10/18/16,18-Oct-16,9949,2,8,1,0,7,1
188,9469677,https://www.google.com/patents/US9469677,Biomimetic coating of magnesium alloy for enhanced corrosion resistance and calcium phosphate deposition,10/18/16,18-Oct-16,9948,2,9,5,1,19,1
189,9468959,https://www.google.com/patents/US9468959,Production method of seamless tube using round bar made of high Cr-high Ni alloy,10/18/16,18-Oct-16,9947,2,10,1,0,41,1
190,9468704,https://www.google.com/patents/US9468704,Implant made of a biodegradable magnesium alloy,10/18/16,18-Oct-16,9946,1,45,14,0,8,1
191,9466741,https://www.google.com/patents/US9466741,Digital alloy absorber for photodetectors,10/11/16,11-Oct-16,9945,3,11,6,0,5,2
192,9466660,https://www.google.com/patents/US9466660,"Semiconductor structures including molybdenum nitride, molybdenum oxynitride or molybdenum-based alloy material, and method of making such structures",10/11/16,11-Oct-16,9944,4,22,4,0,4,3
193,9464344,https://www.google.com/patents/US9464344,"Method for the thermomechanical treatment of a titanium alloy, and resulting alloy and prosthesis",10/11/16,11-Oct-16,9943,6,4,1,0,10,2
194,9464343,https://www.google.com/patents/US9464343,Ni-based casting alloy and steam turbine casting part using the same,10/11/16,11-Oct-16,9942,3,18,1,0,4,2
195,9464342,https://www.google.com/patents/US9464342,"Titanium, titanium alloy and NiTi foams with high ductility",10/11/16,11-Oct-16,9941,4,10,2,0,18,0
196,9463995,https://www.google.com/patents/US9463995,Refractory alloy and mineral wool production method,10/11/16,11-Oct-16,9940,4,11,1,0,7,2
197,9463274,https://www.google.com/patents/US9463274,Drug delivery pump drive using a shaped memory alloy wire,10/11/16,11-Oct-16,9939,1,51,1,0,9,2
198,9461305,https://www.google.com/patents/US9461305,Magnesium alloy fuel cell,10/4/16,4-Oct-16,9938,3,15,4,0,14,1
199,9460918,https://www.google.com/patents/US9460918,Epitaxy of high tensile silicon alloy for tensile strain applications,10/4/16,4-Oct-16,9937,4,22,8,0,10,1
200,9460825,https://www.google.com/patents/US9460825,"Cu-Co-Si-based copper alloy for electronic materials, and method of manufacturing same",10/4/16,4-Oct-16,9936,1,36,5,0,19,1
201,9458530,https://www.google.com/patents/US9458530,"Method of supplying Zn_‹ÓAl alloy to molten zinc pot, method of adjusting concentration of Al in molten zinc bath, and apparatus for supplying Zn_‹ÓAl alloy to molten zinc pot",10/4/16,4-Oct-16,9935,4,15,6,0,6,1
202,9458527,https://www.google.com/patents/US9458527,Secondary titanium alloy and the art of its manufacture,10/4/16,4-Oct-16,9934,4,12,11,0,9,0
203,9458055,https://www.google.com/patents/US9458055,Solar-control glazing unit comprising a layer of a zinc and copper alloy,10/4/16,4-Oct-16,9933,1,8,2,0,15,1
204,9457542,https://www.google.com/patents/US9457542,"Joined body of dissimilar aluminum alloy materials, and vehicle door",10/4/16,4-Oct-16,9932,3,6,5,0,24,1
205,9457422,https://www.google.com/patents/US9457422,"Heat resistant alloy member, method for manufacturing the same, and method for repairing the same",10/4/16,4-Oct-16,9931,4,3,8,0,8,2
206,9456590,https://www.google.com/patents/US9456590,Amorphous alloy hooks and methods of making such hooks,10/4/16,4-Oct-16,9930,3,18,5,0,8,0
207,9455150,https://www.google.com/patents/US9455150,Conformal thin film deposition of electropositive metal alloy films,9/27/16,27-Sep-16,9929,3,9,4,0,18,1
208,9455058,https://www.google.com/patents/US9455058,High-strength and high-electrical conductivity copper alloy rolled sheet and method of manufacturing the same,9/27/16,27-Sep-16,9928,1,48,36,0,8,1
209,9453274,https://www.google.com/patents/US9453274,Cobalt-base alloy with high heat resistance and high strength and process for producing the same,9/27/16,27-Sep-16,9927,5,10,8,0,4,1
210,9453273,https://www.google.com/patents/US9453273,Aluminum alloy sheet with excellent paint-bake hardenability,9/27/16,27-Sep-16,9926,3,10,1,0,8,1
211,9452417,https://www.google.com/patents/US9452417,Catalyst using Pd-Ru solid solution alloy fine particles,9/27/16,27-Sep-16,9925,5,9,7,0,34,1
212,9450238,https://www.google.com/patents/US9450238,"Hydrogen absorption alloy, hydrogen absorption alloy electrode, and secondary battery",9/20/16,20-Sep-16,9924,4,9,2,0,17,1
213,9449827,https://www.google.com/patents/US9449827,Metal semiconductor alloy contact resistance improvement,9/20/16,20-Sep-16,9923,5,21,2,0,21,1
214,9447486,https://www.google.com/patents/US9447486,Ni-based alloy for casting used for steam turbine and casting component of steam turbine,9/20/16,20-Sep-16,9922,5,23,2,0,5,1
215,9447482,https://www.google.com/patents/US9447482,Magnesium-based alloy produced using a silicon compound and method for producing same,9/20/16,20-Sep-16,9921,5,14,6,0,9,1
216,9446220,https://www.google.com/patents/US9446220,Guide wire utilizing a cold worked nickel_‹Ótitanium_‹Óniobium ternary alloy,9/20/16,20-Sep-16,9920,2,32,22,0,27,1
217,9445508,https://www.google.com/patents/US9445508,"Solder alloy, solder paste, and electronic circuit board",9/13/16,13-Sep-16,9919,5,33,4,1,14,1
218,9444224,https://www.google.com/patents/US9444224,Nitride laser diode with engineered non-uniform alloy composition in the n-cladding layer,9/13/16,13-Sep-16,9918,3,4,0,1,14,1
219,9443661,https://www.google.com/patents/US9443661,Power storage device having a nitroxyl polymer in a cathode and a lithium or lithium alloy anode,9/13/16,13-Sep-16,9917,5,13,1,0,23,1
220,9441302,https://www.google.com/patents/US9441302,Method for manufacturing Zn_‹ÓMg alloy-coated steel sheet having high blackening resistance and coating adhesion,9/13/16,13-Sep-16,9916,8,17,9,0,15,1
221,9441289,https://www.google.com/patents/US9441289,"High-purity copper or high-purity copper alloy sputtering target, process for manufacturing the sputtering target, and high-purity copper or high-purity copper alloy sputtered film",9/13/16,13-Sep-16,9915,3,71,5,0,8,1
222,9441287,https://www.google.com/patents/US9441287,"Ni-Cr-Co-based alloy having high-temperature corrosion resistance, and poppet valve surface-modified with the same",9/13/16,13-Sep-16,9914,4,22,3,0,13,2
223,9440315,https://www.google.com/patents/US9440315,Aluminum alloy heat exchanger and method of producing refrigerant tube used for the heat exchanger,9/13/16,13-Sep-16,9913,3,8,0,0,26,1
224,9440305,https://www.google.com/patents/US9440305,Method of resistance spot welding aluminum alloy workpieces,9/13/16,13-Sep-16,9912,2,31,2,1,10,3
225,9437405,https://www.google.com/patents/US9437405,Hot rolled plate made of copper alloy used for a sputtering target and sputtering target,9/6/16,6-Sep-16,9911,2,16,3,0,16,1
226,9435023,https://www.google.com/patents/US9435023,"Method for producing Cu-Ga alloy powder, Cu-Ga alloy powder, method for producing Cu-Ga alloy sputtering target, and Cu-Ga alloy sputtering target",9/6/16,6-Sep-16,9910,7,5,0,0,12,1
227,9435017,https://www.google.com/patents/US9435017,Manufacturing method of titanium alloy with high-strength and high-formability and its titanium alloy,9/6/16,6-Sep-16,9909,6,7,4,0,4,1
228,9435016,https://www.google.com/patents/US9435016,Cu-Ni-Si-based copper alloy plate having excellent deep drawing workability and method of manufacturing the same,9/6/16,6-Sep-16,9908,4,14,2,0,12,1
229,9434005,https://www.google.com/patents/US9434005,"Pb-free copper-alloy sliding material, and plain bearing",9/6/16,6-Sep-16,9907,4,35,30,0,18,0
230,9433889,https://www.google.com/patents/US9433889,"Palladium alloy membrane unit, storage structure thereof, and method of purifying hydrogen by using the same",9/6/16,6-Sep-16,9906,5,15,2,0,16,1
231,9431664,https://www.google.com/patents/US9431664,Method of preparing nickel-aluminum alloy powder at low temperature,8/30/16,30-Aug-16,9905,11,6,1,0,14,1
232,9431159,https://www.google.com/patents/US9431159,Iron cobalt ternary alloy nanoparticles with silica shells and metal silicate interface,8/30/16,30-Aug-16,9904,2,7,7,0,6,2
233,9430102,https://www.google.com/patents/US9430102,Touch interface using patterned bulk amorphous alloy,8/30/16,30-Aug-16,9903,5,25,2,0,9,1
234,9429254,https://www.google.com/patents/US9429254,Austenitic alloy pipe and method for producing the same,8/30/16,30-Aug-16,9902,4,9,0,1,22,1
235,9428744,https://www.google.com/patents/US9428744,Process for preparing a polymer/biological entities alloy,8/30/16,30-Aug-16,9901,4,7,5,0,28,1
236,9427830,https://www.google.com/patents/US9427830,Copper alloy bonding wire for semiconductor,8/30/16,30-Aug-16,9900,4,15,3,0,74,3
237,9427803,https://www.google.com/patents/US9427803,Alloy casting apparatus,8/30/16,30-Aug-16,9899,4,52,1,0,4,1
238,9427796,https://www.google.com/patents/US9427796,Method for continuously casting ingot made of titanium or titanium alloy,8/30/16,30-Aug-16,9898,8,6,3,0,16,1
239,9427500,https://www.google.com/patents/US9427500,Stent made of a cobalt alloy,8/30/16,30-Aug-16,9897,1,4,0,0,6,1
240,9425462,https://www.google.com/patents/US9425462,Preparation of hollow Pt and Pt-alloy catalysts,8/23/16,23-Aug-16,9896,1,3,2,0,16,3
241,9425014,https://www.google.com/patents/US9425014,Circuit interruption device employing shape memory alloy element,8/23/16,23-Aug-16,9895,3,14,1,0,10,1
242,9422615,https://www.google.com/patents/US9422615,Single step shape memory alloy expansion,8/23/16,23-Aug-16,9894,2,10,2,0,20,2
243,9422614,https://www.google.com/patents/US9422614,"Fe-based amorphous alloy, powder core using the same, and coil encapsulated powder core",8/23/16,23-Aug-16,9893,5,37,8,0,16,1
244,9422612,https://www.google.com/patents/US9422612,Aluminum alloy wire,8/23/16,23-Aug-16,9892,5,11,0,0,19,1
245,9422611,https://www.google.com/patents/US9422611,Al_‹ÓSc alloy manufacturing method,8/23/16,23-Aug-16,9891,2,12,8,0,7,1
246,9422198,https://www.google.com/patents/US9422198,Oxidized-zirconium-alloy article and method therefor,8/23/16,23-Aug-16,9890,3,9,0,0,15,1
247,9421740,https://www.google.com/patents/US9421740,Zirconium alloy for improving resistance to oxidation at very high temperature and fabrication method thereof,8/23/16,23-Aug-16,9889,8,13,6,0,22,1
248,9421607,https://www.google.com/patents/US9421607,Continuous casting of lead alloy strip for heavy duty battery electrodes,8/23/16,23-Aug-16,9888,2,10,5,0,11,1
249,9417197,https://www.google.com/patents/US9417197,Method of measuring thickness of Fe_‹ÓZn alloy phase of galvannealed steel sheet and apparatus for measuring the same,8/16/16,16-Aug-16,9887,1,34,9,0,10,1
250,9416878,https://www.google.com/patents/US9416878,Valve including a shape memory alloy member,8/16/16,16-Aug-16,9886,1,28,3,0,6,2
251,9416454,https://www.google.com/patents/US9416454,Method for conversion treating surface of magnesium alloy workpiece,8/16/16,16-Aug-16,9885,4,8,1,0,10,1
252,9416433,https://www.google.com/patents/US9416433,Copper alloy strip for lead frame of LED,8/16/16,16-Aug-16,9884,4,15,0,0,5,1
253,9415460,https://www.google.com/patents/US9415460,"Ni-base alloy weld metal, strip electrode, and welding method",8/16/16,16-Aug-16,9883,3,13,0,0,9,1
254,9412840,https://www.google.com/patents/US9412840,Sacrificial layer for replacement metal semiconductor alloy contact formation,8/9/16,9-Aug-16,9882,2,13,0,0,17,1
255,9412482,https://www.google.com/patents/US9412482,Cu-Ni-Co-Si based copper alloy sheet material and method for producing the same,8/9/16,9-Aug-16,9881,5,9,0,0,8,1
256,9410445,https://www.google.com/patents/US9410445,Castable high temperature aluminum alloy,8/9/16,9-Aug-16,9880,1,47,18,0,16,0
257,9410251,https://www.google.com/patents/US9410251,Resin-coated aluminum alloy sheet and formed body using resin-coated aluminum alloy sheet,8/9/16,9-Aug-16,9879,2,18,2,0,23,1
258,9406803,https://www.google.com/patents/US9406803,FinFET device including a uniform silicon alloy fin,8/2/16,2-Aug-16,9878,4,5,0,2,15,1
259,9406557,https://www.google.com/patents/US9406557,Copper wiring forming method with Ru liner and Cu alloy fill,8/2/16,2-Aug-16,9877,7,8,1,0,13,1
260,9404173,https://www.google.com/patents/US9404173,Methods of preparing a surface of a cast zirconium alloy substrate for oxidation,8/2/16,2-Aug-16,9876,1,4,0,0,6,0
261,9402936,https://www.google.com/patents/US9402936,Medical devices having alloy compositions,8/2/16,2-Aug-16,9875,1,21,17,0,12,2
262,9402669,https://www.google.com/patents/US9402669,Method for producing a medical implant from a magnesium alloy,8/2/16,2-Aug-16,9874,2,1,4,0,14,1
263,9401488,https://www.google.com/patents/US9401488,Cobalt-carbon eutectic metal alloy ohmic contact for carbon nanotube field effect transistors,7/26/16,26-Jul-16,9873,6,26,1,0,15,2
264,9401443,https://www.google.com/patents/US9401443,Electrodeposition methods of gallium and gallium alloy films and related photovoltaic structures,7/26/16,26-Jul-16,9872,6,67,51,1,24,0
265,9401230,https://www.google.com/patents/US9401230,Cu-Ni-Si-Co copper alloy for electronic materials and manufacturing method thereof,7/26/16,26-Jul-16,9871,1,13,2,0,12,1
266,9399816,https://www.google.com/patents/US9399816,Refurbishing copper and indium containing alloy sputter targets and use of such targets in making copper and indium-based films,7/26/16,26-Jul-16,9870,2,8,3,0,8,1
267,9399808,https://www.google.com/patents/US9399808,Aluminum alloy sheet excellent in baking finish hardenability,7/26/16,26-Jul-16,9869,3,16,6,0,18,1
268,9399806,https://www.google.com/patents/US9399806,"Titanium alloy composition for the production of high-performance parts, in particular for the aeronautical industry",7/26/16,26-Jul-16,9868,2,5,0,0,4,1
269,9399805,https://www.google.com/patents/US9399805,Lead free dezincification alloy and method of making same,7/26/16,26-Jul-16,9867,1,11,11,0,10,1
